,ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_INDUSTRY_NM,EMPLOYEE_COUNT,LOGACTIVEAGE,AOV_BAND,SUPPORT_LEVEL_NM,LIC_NUM_SFDC,LIC_NUM_USR_SFDC,LIC_NUM_USR_SFDC_14D,LIC_UTIL_OEM_ADJ_CUST,LIC_TLP_14D_SFDC,LIC_TLP_14D_CUST,LOG_DIST_CAMPAIGNS_USRS,LOG_DIST_EVENTS_UI_USRS,LOG_DIST_TASKS_UI_USRS,LOG_DIST_CUST_OBJ_UI_USRS,LOG_TOT_RPT_DSHBRD_VWS_PR_USR,LOG_DIST_DSHBRD_USR_VIEWS,LOG_DIST_QUOTES_UI_USRS,LOG_DIST_OPPTY_USRS,LOG_DIST_CASES_FEED_USRS,LOG_DIST_ENTITLEMENTS_UI_USRS,LOG_DIST_CASES_UI_USRS,LOG_DIST_SERVICE_CONSOLE_USRS,LOG_DIST_CASES_API_USRS,LOG_DIST_SOLUTIONS_UI_USRS,LOG_DIST_KNWLDG_SEARCH_USRS,LOG_DIST_CTI_USRS,LOG_DIST_SOAP_API_USRS,ORG_OPPT_SHARING_RULES_NUM,ORG_OPPTS_NUM,ORG_LEADS_PER_USER_NUM,ORG_LEADS_NUM,ORG_PRODUCTS_NUM,ORG_WORKFLOW_RULES_NUM,ORG_CUSTOM_APPS_NUM,ORG_ACCTS_NUM,ORG_CONTACTS_NUM,ORG_ACTIVITIES_NUM,ORG_CUSTOM_OBJECT_RECORDS_NUM,ORG_CASE_QUEUES_NUM,ORG_CASE_REC_TYPES_NUM,ORG_CASE_SHARING_RULES_NUM,ORG_CASES_NUM,ORG_SOLUTIONS_NUM,ORG_APEX_LOC_WRITTEN,CR_SETUP,CO_PHONE,CO_CHAT,CS_OOS,M_ESC_COMM_BIN_CNT,SLA1_MISS_CNT,NUM_MNTH_KA,NUM_MNTH_TRAIL,NUM_MNTH_VIDEO,NUM_MNTH_COMMUNITY,NUM_MNTH_WEBINAR,NUM_MNTH_CSR,LOW_CSAT_CASES_PCT,TOTAL_ACV,OPENPIPE_FTM,PIPEGEN_TTM,LOSTPIPE_TTM,GROWTH_PERCENTAGE_TTM,WIN_PERCENTAGE_TTM,ATTRITION_PERCENTAGE_TTM,TOTAL_OPTIES,PTBFLAG,FLAG,ACCOUNT_INDUSTRY_NM[T.Agriculture & Mining],ACCOUNT_INDUSTRY_NM[T.Education],"ACCOUNT_INDUSTRY_NM[T.Engineering, Construction, & Real Estate]",ACCOUNT_INDUSTRY_NM[T.Financial Services],ACCOUNT_INDUSTRY_NM[T.Healthcare & Life Sciences],ACCOUNT_INDUSTRY_NM[T.High Tech],"ACCOUNT_INDUSTRY_NM[T.Hospitality, Travel, & Transportation]",ACCOUNT_INDUSTRY_NM[T.Manufacturing],ACCOUNT_INDUSTRY_NM[T.Media & Communications],ACCOUNT_INDUSTRY_NM[T.Nonprofit Institutions],ACCOUNT_INDUSTRY_NM[T.Other],ACCOUNT_INDUSTRY_NM[T.Professional Services],ACCOUNT_INDUSTRY_NM[T.Public Sector],ACCOUNT_INDUSTRY_NM[T.Retail],AOV_BAND[T.$1-1K],AOV_BAND[T.$100K-200K],AOV_BAND[T.$10K-50K],AOV_BAND[T.$10M-25M],AOV_BAND[T.$1K-10K],AOV_BAND[T.$1M-5M],AOV_BAND[T.$200K-600K],AOV_BAND[T.$25M+],AOV_BAND[T.$50K-100K],AOV_BAND[T.$5M-10M],AOV_BAND[T.$600K-1M],AOV_BAND[T.0-1$],SUPPORT_LEVEL_NM[T.Basic],SUPPORT_LEVEL_NM[T.Other],SUPPORT_LEVEL_NM[T.Partner Premier + Account Manager],SUPPORT_LEVEL_NM[T.Premier],Prediction,y_test,y_pred
112,0013000000FJjoP,Chatham Financial,Professional Services,148.0,4,$200K-600K,Basic,325.0,323.0,291.0,1.0,0.9,0.81,43.0,4.0,69.0,238.0,7.72,31.0,0.0,78.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,177.0,0.0,11537.0,50.34,16260.0,0.0,149.0,13.0,24268.0,102463.0,62290.0,1181583.0,4.0,3.0,0.0,647.0,30.0,13997.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128765.04000000001,184997.0,252934.04,0.0,0.41000000000000003,1.0,0.8200000000000001,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
733,0013000001JzLy2,Wayfair - B2B Org.,Retail,550.0,1,$600K-1M,Premier,694.0,645.0,613.0,0.0,0.9500000000000001,0.0,8.0,6.0,505.0,108.0,80.65,114.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,9257.0,2328.96,1502182.0,0.0,15.0,5.0,398912.0,557778.0,10434228.0,4735458.0,4.0,0.0,0.0,0.0,0.0,4619.0,0.0,3.0,3.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,868918.22,83200.0,906160.0,139000.0,1.0,0.86,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
1831,0013000000ZjQQa,"Mitsubachihoken group, inc.",Financial Services,257.0,3,$100K-200K,Basic,129.0,129.0,125.0,0.0,0.97,0.0,34.0,88.0,76.0,120.0,71.01,21.0,0.0,120.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,389216.0,688.96,88876.0,0.0,51.0,7.0,197557.0,423863.0,383543.0,687527.0,1.0,0.0,0.0,2077.0,3.0,3532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4339.29,0.0,3795.66,0.0,0.03,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
5097,0013000001GVibo,Delivery Hero Holding GmbH (new),Professional Services,548.0,2,$200K-600K,Premier,488.0,399.0,346.0,0.0,0.87,0.0,9.0,4.0,154.0,334.0,65.12,109.0,0.0,187.0,0.0,0.0,306.0,318.0,161.0,0.0,0.0,28.0,262.0,16.0,251845.0,328.45,131053.0,0.0,39.0,5.0,183430.0,185946.0,803329.0,1528561.0,5.0,32.0,12.0,1211401.0,547.0,41089.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60705.94,113529.6,174235.54,0.0,0.21,1.0,0.43,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4347,00100000001T7rD,Thomson Reuters U.S. LLC,Media & Communications,9937.0,4,$1M-5M,Premier,9391.0,8954.0,7237.0,0.0,0.81,0.0,180.0,1282.0,3219.0,5714.0,15.41,2181.0,629.0,3347.0,1350.0,0.0,4073.0,2568.0,1997.0,0.0,3613.0,1196.0,5378.0,29.0,1981822.0,49.52,443386.0,72946.0,459.0,24.0,354155.0,2994113.0,36006498.0,192669182.0,59.0,18.0,35.0,4591662.0,85.0,249849.0,17.0,12.0,83.0,11.0,11.0,700.0,3.0,4.0,2.0,0.0,0.0,0.0,0.5700000000000001,107071.40000000001,2224960.99,828464.4,100000.0,0.06,0.52,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4302,00130000016jLB3,Refresh Financial Inc,Financial Services,48.0,3,$100K-200K,Premier,67.0,59.0,54.0,0.0,0.92,0.0,5.0,6.0,44.0,27.0,36.81,5.0,0.0,49.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,41.0,45.0,3.0,61314.0,3163.2000000000003,186629.0,14.0,28.0,7.0,67448.0,68152.0,1523744.0,314160.0,11.0,0.0,0.0,21858.0,54.0,9848.0,4.0,1.0,1.0,6.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,103280.1,0.0,105625.14,0.0,2.0,1.0,3.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
7562,00130000002xS2h,QUICK SERVICE RESTAURANTS HOLDINGS PTY LTD,Retail,7769.0,1,$10K-50K,Basic,5.0,3.0,3.0,0.12,1.0,0.02,0.0,0.0,0.0,6.0,2.57,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,1.33,4.0,0.0,22.0,1.0,11.0,8.0,0.0,60209.0,0.0,0.0,0.0,3.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49824.49,130821.56,186452.43,16447.86,23.07,0.75,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
11235,00130000009hFp5,Australian Postal Corporation,"Hospitality, Travel, & Transportation",25026.0,3,$1M-5M,Premier,2282.0,1851.0,1579.0,0.0,0.85,0.0,78.0,205.0,522.0,1391.0,15.26,458.0,0.0,504.0,525.0,13.0,1161.0,821.0,656.0,3.0,865.0,782.0,1046.0,3.0,98580.0,45.87,84914.0,183.0,371.0,13.0,8494496.0,8834037.0,5827588.0,31518571.0,22.0,22.0,14.0,2802191.0,378.0,54779.0,0.0,5.0,5.0,4.0,8.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344666.99,1722167.62,2369184.49,131800.28,0.19,0.72,31.75,16.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1.0
9253,00130000001mD6r,Wilhelmsen Ships Service (Orient),Retail,680.0,4,$200K-600K,Basic,680.0,680.0,529.0,0.0,0.78,0.0,53.0,55.0,83.0,383.0,9.93,154.0,0.0,255.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,198.0,8.0,35062.0,0.87,590.0,27.0,109.0,4.0,17068.0,59227.0,286743.0,281026.0,0.0,0.0,0.0,12.0,7.0,210.0,0.0,6.0,2.0,3.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619000.0,369000.0,39000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
6327,00130000002xcdp,Franklin American Mortgage Company,Financial Services,700.0,2,$200K-600K,Premier,285.0,264.0,230.0,0.0,0.87,0.0,8.0,24.0,51.0,103.0,17.44,121.0,0.0,130.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,16.0,63.0,10.0,575755.0,1178.64,311160.0,0.0,44.0,10.0,114887.0,220958.0,946800.0,1756168.0,17.0,3.0,0.0,184.0,1.0,1762.0,0.0,0.0,7.0,3.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,137809.27,170261.92,240378.0,240000.0,0.52,0.36,0.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
3583,0013000001HeXeB,Sony Bank Inc,Financial Services,500.0,2,$200K-600K,Premier,433.0,405.0,385.0,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,380.0,16.96,26.0,0.0,0.0,0.0,0.0,290.0,379.0,229.0,0.0,158.0,380.0,296.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,190.0,1870312.0,0.0,6796811.0,6.0,3.0,4.0,7137427.0,0.0,68063.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156200.0,53368.85,2024.3500000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5941,001000000007ufk,Olympus America Inc.,Healthcare & Life Sciences,2009.0,2,$1M-5M,Premier,1328.0,1324.0,1054.0,0.0,0.8,0.0,0.0,551.0,75.0,939.0,12.75,394.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,392860.0,4.5200000000000005,5980.0,9656.0,110.0,15.0,50746.0,161902.0,2232356.0,15537213.0,1.0,0.0,0.0,0.0,0.0,22113.0,9.0,8.0,9.0,8.0,3.0,122.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,56432.75,664745.0,1133161.75,653332.2000000001,0.04,0.08,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5065,0013000000LzlN7,Birla Corporation Limited,Manufacturing,5000.0,0,$50K-100K,Basic,150.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119208.01000000001,0.0,447626.05,0.0,1.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0.0
738,0013000000ZjBOQ,Allianz Seguros S.A.,Financial Services,615.0,0,$50K-100K,Premier,15.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,4.0,0.0,1.0,0.0,4.0,9.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,674.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140980.71,0.0,384418.89,0.0,1.0,1.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0
7324,00100000002CrW2,"Sunbeam Products, Inc. d/b/a Jarden Consumer Solutions",Manufacturing,6000.0,2,$600K-1M,Premier,302.0,279.0,184.0,0.0,0.66,0.0,5.0,6.0,146.0,163.0,7.73,43.0,0.0,0.0,0.0,0.0,157.0,115.0,157.0,0.0,131.0,0.0,172.0,0.0,0.0,33.63,9382.0,0.0,40.0,8.0,6654564.0,6658083.0,6106379.0,18080657.0,6.0,10.0,6.0,6873919.0,0.0,12307.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153644.41,325491.34,282807.19,0.0,0.31,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
2096,0010000000077CL,Alere (US),Healthcare & Life Sciences,14500.0,4,$600K-1M,Premier,798.0,743.0,638.0,0.0,0.86,0.0,26.0,135.0,317.0,542.0,35.730000000000004,153.0,3.0,247.0,0.0,0.0,165.0,0.0,45.0,0.0,4.0,0.0,330.0,22.0,441883.0,140.27,104217.0,20025.0,257.0,16.0,237962.0,741706.0,3219991.0,16861190.0,45.0,5.0,14.0,883164.0,8.0,11833.0,2.0,0.0,2.0,0.0,2.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122025.24,141875.0,131641.24,45000.0,0.14,0.73,48.77,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
4342,001000000007X4y,thePlatform,High Tech,138.0,5,$10K-50K,Premier,351.0,340.0,223.0,0.58,0.66,0.8200000000000001,18.0,1.0,48.0,201.0,6.09,24.0,1.0,59.0,14.0,0.0,107.0,69.0,18.0,1.0,0.0,0.0,105.0,0.0,8060.0,182.14000000000001,61927.0,161.0,184.0,30.0,16785.0,31234.0,197779.0,5449184.0,0.0,16.0,1.0,387804.0,0.0,29578.0,0.0,0.0,4.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57924.15,0.0,19524.15,0.0,0.8,1.0,0.02,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6888,0013000000M286t,Cision UK Ltd,Media & Communications,126.0,3,$100K-200K,Premier,103.0,106.0,97.0,0.0,0.92,0.0,12.0,34.0,58.0,66.0,59.51,39.0,2.0,70.0,0.0,0.0,30.0,12.0,7.0,2.0,0.0,16.0,63.0,7.0,53949.0,537.69,56995.0,1480.0,108.0,18.0,65170.0,115585.0,1015776.0,776047.0,4.0,3.0,4.0,34308.0,540.0,14862.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,0.0,4211.0,0.0,0.02,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8475,0013000000NQdSG,JPD Financial Consultants,Financial Services,100.0,3,$100K-200K,Premier,77.0,68.0,59.0,0.0,0.87,0.0,4.0,2.0,44.0,70.0,142.4,49.0,0.0,95.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,46.0,2.0,318899.0,39.49,2685.0,0.0,112.0,6.0,549987.0,470865.0,499433.0,2386410.0,3.0,3.0,2.0,13535.0,64.0,4065.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8446.8,0.0,8446.8,0.0,0.06,1.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8589,0013000001CB2mg,Service NSW,Public Sector,402.0,2,$1M-5M,Premier,502.0,374.0,264.0,0.0,0.71,0.0,1.0,0.0,64.0,222.0,11.450000000000001,16.0,0.0,1.0,0.0,0.0,238.0,234.0,90.0,0.0,208.0,0.0,137.0,0.0,0.0,86.08,32195.0,5.0,23.0,7.0,1699061.0,1682166.0,314779.0,3304891.0,6.0,9.0,5.0,1828344.0,1.0,19245.0,0.0,11.0,3.0,4.0,2.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189688.82,958196.47,818865.9500000001,105477.6,1.6300000000000001,0.92,0.04,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1.0
6971,0013000000JyluK,Perform Investment Ltd,Media & Communications,257.0,3,$50K-100K,Premier,22.0,5.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.8,4.0,0.0,0.0,0.0,3.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66096.65,0.0,241559.58000000002,0.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0
460,00130000016g7li,"Oxford Immunotec, Inc.",Healthcare & Life Sciences,129.0,3,$200K-600K,Premier,129.0,127.0,113.0,0.0,0.89,0.0,9.0,9.0,64.0,83.0,89.22,61.0,0.0,67.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3952.0,35.49,4507.0,1.0,101.0,11.0,26533.0,74325.0,217681.0,2332401.0,19.0,26.0,0.0,73073.0,955.0,863.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,52563.73,0.0,45713.06,0.0,0.27,1.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
3377,0013000000M2MhD,"Hughes Network Systems, LLC",Media & Communications,2338.0,3,$1M-5M,Premier,2338.0,1349.0,816.0,0.0,0.6,0.0,18.0,8.0,199.0,726.0,2.46,32.0,0.0,93.0,0.0,1.0,328.0,592.0,107.0,0.0,380.0,16.0,223.0,25.0,104732.0,314.65000000000003,424468.0,63.0,219.0,24.0,4765227.0,3801142.0,1014241.0,14458684.0,36.0,14.0,14.0,724487.0,0.0,83512.0,10.0,50.0,1.0,9.0,7.0,329.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,275837.52,1879792.04,1252834.84,52800.0,0.12,0.84,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0
6589,0013000001J4jkn,DRB Education Finance,Financial Services,50.0,1,$50K-100K,Premier,45.0,45.0,41.0,0.0,0.91,0.0,4.0,1.0,29.0,27.0,14.870000000000001,9.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,29.0,0.0,39898.0,0.11,5.0,0.0,39.0,4.0,35745.0,35895.0,50396.0,175608.0,0.0,0.0,0.0,76.0,1.0,808.0,0.0,4.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98239.13,0.0,116569.49,18330.36,1.0,0.84,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0.0
4162,00100000000iqrA,Merkle Inc,Media & Communications,2380.0,5,$600K-1M,Premier,536.0,528.0,514.0,0.84,0.97,0.96,22.0,2.0,18.0,561.0,1.02,38.0,0.0,349.0,0.0,0.0,137.0,0.0,1.0,0.0,0.0,0.0,1944.0,0.0,17035.0,133.14000000000001,70299.0,53.0,233.0,25.0,8683.0,42625.0,4138735.0,28666117.0,3.0,0.0,1.0,23733.0,0.0,26537.0,1.0,0.0,14.0,5.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60156.0,50000.0,282356.0,242000.0,0.07,0.2,17.05,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
8688,0013000000rpbpz,Reed Business Information - Accuity,Media & Communications,562.0,3,$200K-600K,Premier,564.0,272.0,224.0,0.02,0.8200000000000001,0.0,43.0,55.0,141.0,182.0,26.63,69.0,0.0,173.0,0.0,21.0,121.0,15.0,1.0,1.0,0.0,0.0,136.0,1.0,143173.0,228.74,62218.0,344.0,167.0,15.0,48849.0,157062.0,1188728.0,3032078.0,0.0,4.0,0.0,299297.0,13.0,19780.0,0.0,0.0,5.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5981.28,20000.0,25981.28,0.0,0.03,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
10136,0013000001CBJkR,Perpetual Services Pty Ltd - Corporate Trusts (CRM),Financial Services,2000.0,2,$100K-200K,Premier,129.0,125.0,72.0,0.0,0.58,0.0,1.0,1.0,12.0,50.0,6.49,16.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1332.0,0.06,8.0,72.0,39.0,5.0,2296.0,5999.0,4304.0,89489.0,5.0,0.0,0.0,0.0,0.0,3813.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
76,0013000001J7Ito,"INFORMATION SERVICES INTERNATIONAL-DENTSU, LTD.",High Tech,1298.0,1,$200K-600K,Premier,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,1989.0,27310.0,0.0,2615.0,177.0,0.0,0.0,0.0,0.0,9027.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236174.99,271772.38,273350.0,0.0,9.58,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
339,0013000000GIX6Y,Johnson & Johnson Vision Care Asia Pacific Pte Ltd,Healthcare & Life Sciences,450.0,4,$200K-600K,Premier,411.0,398.0,204.0,0.0,0.51,0.0,4.0,162.0,0.0,48.0,1.71,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.02,8.0,210.0,37.0,4.0,60509.0,1222536.0,754367.0,24170702.0,30.0,0.0,0.0,0.0,0.0,25100.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275628.0,636145.9400000001,844333.9400000001,67945.94,3.73,0.8,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1.0
6145,00130000002Uqtl,Radius,Professional Services,457.0,4,$200K-600K,Basic,457.0,378.0,264.0,0.0,0.7000000000000001,0.0,29.0,7.0,72.0,128.0,10.9,56.0,0.0,175.0,0.0,0.0,154.0,0.0,27.0,1.0,0.0,11.0,82.0,4.0,18440.0,759.88,287236.0,13396.0,218.0,14.0,10922.0,26663.0,1050387.0,692779.0,4.0,8.0,0.0,5977.0,205.0,4400.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,0.0,158643.0,70560.0,0.02,0.06,0.06,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
1947,0013000001GkUs2,freee K.K.,High Tech,66.0,2,$100K-200K,Basic,131.0,125.0,120.0,0.0,0.96,0.0,72.0,6.0,109.0,55.0,561.49,100.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,135604.0,906.54,113317.0,0.0,18.0,7.0,757156.0,788782.0,828112.0,312946.0,0.0,0.0,0.0,1.0,0.0,2656.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157375.71,0.0,149299.47,3905.0,2.77,0.98,0.86,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
